"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"14709","Morning Hush","RE190-01","#E1ECEF","225","236","239","192.86","30.43","90.98","5.86","1.26","0.0","6.27","ColorNerd","kilz"
"14710","Blue Lustre","RE180-02","#CCDEE3","204","222","227","193.04","29.11","84.51","10.13","2.2","0.0","10.98","ColorNerd","kilz"
"14711","Yacht Club","RE130-01","#5990A4","89","144","164","196.0","29.64","49.61","45.73","12.2","0.0","35.69","ColorNerd","kilz"
"14712","Arroyo","RE130-02","#357A91","53","122","145","195.0","46.46","38.82","63.45","15.86","0.0","43.14","ColorNerd","kilz"
"14713","Alaskan Ice","RE180-01","#E5E8E8","229","232","232","180.0","6.12","90.39","1.29","0.0","0.0","9.02","ColorNerd","kilz"
"14714","Clean Air","RE170-01","#DBE8EB","219","232","235","191.25","28.57","89.02","6.81","1.28","0.0","7.84","ColorNerd","kilz"
"14715","Unique Steel","RE170-02","#BCCDD4","188","205","212","197.5","21.82","78.43","11.32","3.3","0.0","16.86","ColorNerd","kilz"
"14716","Tiber River","RE110-01","#4B8599","75","133","153","195.38","34.21","44.71","50.98","13.07","0.0","40.0","ColorNerd","kilz"
"14717","Hint Of Blue","RC230-01","#E4EAEB","228","234","235","188.57","14.89","90.78","2.98","0.43","0.0","7.84","ColorNerd","kilz"
"14718","Snowbank","RE190-02","#CCE6EC","204","230","236","191.25","45.71","86.27","13.56","2.54","0.0","7.45","ColorNerd","kilz"
"14719","Cotton Clouds","RD210-01","#C2E3EC","194","227","236","192.86","52.5","84.31","17.8","3.81","0.0","7.45","ColorNerd","kilz"
"14720","Blue Door","RE140-02","#2C7E94","44","126","148","192.69","54.17","37.65","70.27","14.86","0.0","41.96","ColorNerd","kilz"
"14721","Aqua Ice","RE210-01","#D4E5E6","212","229","230","183.33","26.47","86.67","7.83","0.43","0.0","9.8","ColorNerd","kilz"
"14722","Subtle Breeze","RE200-02","#C2D9DF","194","217","223","192.41","31.18","81.76","13.0","2.69","0.0","12.55","ColorNerd","kilz"
"14723","Caspian Blue","RE140-01","#5AA0B9","90","160","185","195.79","40.43","53.92","51.35","13.51","0.0","27.45","ColorNerd","kilz"
"14724","Centurian Blue","RH180","#158AAB","21","138","171","193.2","78.12","37.65","87.72","19.3","0.0","32.94","ColorNerd","kilz"
"14725","Beach Water","RE150-01","#A5BAC1","165","186","193","195.0","18.42","70.2","14.51","3.63","0.0","24.31","ColorNerd","kilz"
"14726","Endless Rain","RE150-02","#8DA7AF","141","167","175","194.12","17.53","61.96","19.43","4.57","0.0","31.37","ColorNerd","kilz"
"14727","Stray Gray","RE120-01","#7D939C","125","147","156","197.42","13.54","55.1","19.87","5.77","0.0","38.82","ColorNerd","kilz"
"14728","Night Train","RE110-02","#477382","71","115","130","195.25","29.35","39.41","45.38","11.54","0.0","49.02","ColorNerd","kilz"
"14729","Peaceful Bedtime","RE220-01","#C1E6ED","193","230","237","189.55","55.0","84.31","18.57","2.95","0.0","7.06","ColorNerd","kilz"
"14730","Glacier Gorge","RE220-02","#9FD8E8","159","216","232","193.15","61.34","76.67","31.47","6.9","0.0","9.02","ColorNerd","kilz"
"14731","Mountain Creek","RE260-01","#77C7DB","119","199","219","192.0","58.14","66.27","45.66","9.13","0.0","14.12","ColorNerd","kilz"
"14732","Sailing Ship","RE260-02","#51B8D0","81","184","208","191.34","57.47","56.67","61.06","11.54","0.0","18.43","ColorNerd","kilz"
"14733","Serene Summit","RE270-01","#68B2C4","104","178","196","191.74","43.81","58.82","46.94","9.18","0.0","23.14","ColorNerd","kilz"
"14734","Wide Awake","RE270-02","#4791A1","71","145","161","190.67","38.79","45.49","55.9","9.94","0.0","36.86","ColorNerd","kilz"
"14735","Basic Teal","RE100-01","#277585","39","117","133","190.21","54.65","33.73","70.68","12.03","0.0","47.84","ColorNerd","kilz"
"14736","Wild River","RE100-02","#3D6775","61","103","117","195.0","31.46","34.9","47.86","11.97","0.0","54.12","ColorNerd","kilz"
"14737","Dreamy Heaven","RF210-01","#DCEFF0","220","239","240","183.0","40.0","90.2","8.33","0.42","0.0","5.88","ColorNerd","kilz"
"14738","Dream Again","RF210-02","#CFEAEE","207","234","238","187.74","47.69","87.25","13.03","1.68","0.0","6.67","ColorNerd","kilz"
"14739","Cloud Break","RE230-01","#A6D7E2","166","215","226","191.0","50.85","76.86","26.55","4.87","0.0","11.37","ColorNerd","kilz"
"14740","Thunder River","RE230-02","#89C8D6","137","200","214","190.91","48.43","68.82","35.98","6.54","0.0","16.08","ColorNerd","kilz"
"14741","Snow Line","RF200-01","#CCEBEE","204","235","238","185.29","50.0","86.67","14.29","1.26","0.0","6.67","ColorNerd","kilz"
"14742","Drop Of Teal","RF200-02","#B5D8DD","181","216","221","187.5","37.04","78.82","18.1","2.26","0.0","13.33","ColorNerd","kilz"
"14743","Dripping Springs","RE250-01","#95C4CD","149","196","205","189.64","35.9","69.41","27.32","4.39","0.0","19.61","ColorNerd","kilz"
"14744","Wet Streets","RE250-02","#7BAEB9","123","174","185","190.65","30.69","60.39","33.51","5.95","0.0","27.45","ColorNerd","kilz"
"14745","Proud Cloud","RE200-01","#D6EDF0","214","237","240","186.92","46.43","89.02","10.83","1.25","0.0","5.88","ColorNerd","kilz"
"14746","Chilly Morning","RE240-01","#B8CDD2","184","205","210","191.54","22.41","77.25","12.38","2.38","0.0","17.65","ColorNerd","kilz"
"14747","Intricate Aqua","RE240-02","#91B3BB","145","179","187","191.43","23.6","65.1","22.46","4.28","0.0","26.67","ColorNerd","kilz"
"14748","Wharf Blue","RE280-02","#3D6C77","61","108","119","191.38","32.22","35.29","48.74","9.24","0.0","53.33","ColorNerd","kilz"
"14749","Wild Arctic","RE210-02","#BFCBCB","191","203","203","180.0","10.34","77.25","5.91","0.0","0.0","20.39","ColorNerd","kilz"
"14750","Blue Sage","RF130-01","#81AAB1","129","170","177","188.75","23.53","60.0","27.12","3.95","0.0","30.59","ColorNerd","kilz"
"14751","Scuba","RF130-02","#22838B","34","131","139","184.57","60.69","33.92","75.54","5.76","0.0","45.49","ColorNerd","kilz"
