"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"16365","Frost White Prl over Scarlet Letter","MP23467-23558","#AF777E","175","119","126","352.5","25.93","57.65","0.0","32.0","28.0","31.37","ColorNerd","mpc"
"16366","Gold Dust Prl over Eagle Feather","MP23466-23554","#EAE6CC","234","230","204","52.0","41.67","85.88","0.0","1.71","12.82","8.24","ColorNerd","mpc"
"16367","Gold Dust Prl over Hot Oro","MP23469-23554","#C0AA93","192","170","147","30.67","26.32","66.47","0.0","11.46","23.44","24.71","ColorNerd","mpc"
"16368","Gold Dust Prl over Hot Plata","MP23468-23554","#BFB8AA","191","184","170","40.0","14.09","70.78","0.0","3.66","10.99","25.1","ColorNerd","mpc"
"16369","Gold Dust Prl over Victoria Green","MP23464-23554","#7A927B","122","146","123","122.5","9.92","52.55","16.44","0.0","15.75","42.75","ColorNerd","mpc"
"16370","Hot Oro Basecoat","MP23469","#C0B0A7","192","176","167","21.6","16.56","70.39","0.0","8.33","13.02","24.71","ColorNerd","mpc"
"16371","Hot Plata Basecoat","MP23468","#BFC1C1","191","193","193","180.0","1.59","75.29","1.04","0.0","0.0","24.31","ColorNerd","mpc"
"16372","Opal Blue Prl over Black","MP23591-23552","#3A6D8E","58","109","142","203.57","42.0","39.22","59.15","23.24","0.0","44.31","ColorNerd","mpc"
"16373","Opal Blue Prl over Eagle Feather","MP23466-23552","#E6E6D6","230","230","214","60.0","24.24","87.06","0.0","0.0","6.96","9.8","ColorNerd","mpc"
"16374","Opal Blue Prl over Hot Oro","MP23469-23552","#BEB3BA","190","179","186","321.82","7.8","72.35","0.0","5.79","2.11","25.49","ColorNerd","mpc"
"16375","Opal Blue Prl over Hot Plata","MP23468-23552","#A9B2B8","169","178","184","204.0","9.55","69.22","8.15","3.26","0.0","27.84","ColorNerd","mpc"
"16376","Opal Blue Prl over Scarlet Letter","MP23467-23552","#AF648B","175","100","139","328.8","31.91","53.92","0.0","42.86","20.57","31.37","ColorNerd","mpc"
"16377","Opal Blue Prl over Victoria Green","MP23464-23552","#2D8CA5","45","140","165","192.5","57.14","41.18","72.73","15.15","0.0","35.29","ColorNerd","mpc"
"16378","Russet Prl over Black","MP23591-23559","#69213A","105","33","58","339.17","52.17","27.06","0.0","68.57","44.76","58.82","ColorNerd","mpc"
"16379","Russet Prl over Victoria Green","MP2346423559","#6E7A73","110","122","115","145.0","5.17","45.49","9.84","0.0","5.74","52.16","ColorNerd","mpc"
"16380","Scarlet Letter Basecoat","MP23467","#B12941","177","41","65","349.41","62.39","42.75","0.0","76.84","63.28","30.59","ColorNerd","mpc"
"16381","Victoria Green Basecoat","MP23464","#11797B","17","121","123","181.13","75.71","27.45","86.18","1.63","0.0","51.76","ColorNerd","mpc"
"16382","Anasazi Red Met.","MP25307","#6D3E49","109","62","73","345.96","27.49","33.53","0.0","43.12","33.03","57.25","ColorNerd","mpc"
"16383","Arapaho Red Met.","MP22341","#B1364B","177","54","75","349.76","53.25","45.29","0.0","69.49","57.63","30.59","ColorNerd","mpc"
"16384","Blush Wine Met.","MP22298","#B04469","176","68","105","339.44","44.26","47.84","0.0","61.36","40.34","30.98","ColorNerd","mpc"
"16385","Brick Red Met.","MP22351","#A06A60","160","106","96","9.38","25.2","50.2","0.0","33.75","40.0","37.25","ColorNerd","mpc"
"16386","Bronce Red Met.","MP22340","#68283D","104","40","61","340.31","44.44","28.24","0.0","61.54","41.35","59.22","ColorNerd","mpc"
"16387","Bronze Red Met.","MP22346","#A0514F","160","81","79","1.48","33.89","46.86","0.0","49.38","50.62","37.25","ColorNerd","mpc"
"16388","Browntone Met.","MP25296","#965638","150","86","56","19.15","45.63","40.39","0.0","42.67","62.67","41.18","ColorNerd","mpc"
"16389","Carmine Met.","MP34988","#581A35","88","26","53","333.87","54.39","22.35","0.0","70.45","39.77","65.49","ColorNerd","mpc"
"16390","Cereza Red Met.","MP22311","#A7364B","167","54","75","348.85","51.13","43.33","0.0","67.66","55.09","34.51","ColorNerd","mpc"
"16391","Cherry Red Met.","MP22287","#AF4C65","175","76","101","344.85","39.44","49.22","0.0","56.57","42.29","31.37","ColorNerd","mpc"
"16392","Ciliegia Red Met.","MP22289","#C6709E","198","112","158","327.91","43.0","60.78","0.0","43.43","20.2","22.35","ColorNerd","mpc"
"16393","Clay Red Met.","MP22348","#9C213C","156","33","60","346.83","65.08","37.06","0.0","78.85","61.54","38.82","ColorNerd","mpc"
"16394","Concord Grape Met.","MP22306","#58173A","88","23","58","327.69","58.56","21.76","0.0","73.86","34.09","65.49","ColorNerd","mpc"
"16395","Cote de Nuits Met.","MP46760","#521633","82","22","51","331.0","57.69","20.39","0.0","73.17","37.8","67.84","ColorNerd","mpc"
"16396","Cuivre Red Met.","MP22353","#AA6A60","170","106","96","8.11","30.33","52.16","0.0","37.65","43.53","33.33","ColorNerd","mpc"
"16397","Deep Rust Red Met.","MP22309","#6B213E","107","33","62","336.49","52.86","27.45","0.0","69.16","42.06","58.04","ColorNerd","mpc"
"16398","Faded Copper Met.","MP25281","#C89B8C","200","155","140","15.0","35.29","66.67","0.0","22.5","30.0","21.57","ColorNerd","mpc"
"16399","Fortuna Red Met.","MP25336","#C24576","194","69","118","336.48","50.61","51.57","0.0","64.43","39.18","23.92","ColorNerd","mpc"
"16400","Frosty Grape Met.","MP22360","#BB8F93","187","143","147","354.55","24.44","64.71","0.0","23.53","21.39","26.67","ColorNerd","mpc"
"16401","Frosty Lavender Met.","MP22363","#D3AFB1","211","175","177","356.67","29.03","75.69","0.0","17.06","16.11","17.25","ColorNerd","mpc"
"16402","Frosty Ruby Met.","MP22359","#CE5D8E","206","93","142","333.98","53.55","58.63","0.0","54.85","31.07","19.22","ColorNerd","mpc"
"16403","Frosty Rust Met.","MP22358","#B89288","184","146","136","12.5","25.26","62.75","0.0","20.65","26.09","27.84","ColorNerd","mpc"
"16404","Frosty Wine Met.","MP22362","#C79B95","199","155","149","7.2","30.86","68.24","0.0","22.11","25.13","21.96","ColorNerd","mpc"
"16405","Heady Pink Met.","MP25338","#C2456D","194","69","109","340.8","50.61","51.57","0.0","64.43","43.81","23.92","ColorNerd","mpc"
"16406","Light Iris Met.","MP22305","#A7718E","167","113","142","327.78","23.48","54.9","0.0","32.34","14.97","34.51","ColorNerd","mpc"
"16407","Light Woodrose Met.","MP22361","#E5A9A5","229","169","165","3.75","55.17","77.25","0.0","26.2","27.95","10.2","ColorNerd","mpc"
"16408","Marin Red Met.","MP25314","#5E1A39","94","26","57","332.65","56.67","23.53","0.0","72.34","39.36","63.14","ColorNerd","mpc"
"16409","Merlot Red Met.","MP22303","#62183F","98","24","63","328.38","60.66","23.92","0.0","75.51","35.71","61.57","ColorNerd","mpc"
"16410","Mirtillo Red Met.","MP22295","#CB87AA","203","135","170","329.12","39.53","66.27","0.0","33.5","16.26","20.39","ColorNerd","mpc"
"16411","Myst Pink Met.","MP25341","#B96492","185","100","146","327.53","37.78","55.88","0.0","45.95","21.08","27.45","ColorNerd","mpc"
"16412","New Bronze Met.","MP47934","#AB654E","171","101","78","14.84","37.35","48.82","0.0","40.94","54.39","32.94","ColorNerd","mpc"
"16413","Orchidea Red Met.","MP22296","#D298B2","210","152","178","333.1","39.19","70.98","0.0","27.62","15.24","17.65","ColorNerd","mpc"
"16414","Pima Red Met.","MP22342","#AE2B00","174","43","0","14.83","100.0","34.12","0.0","75.29","100.0","31.76","ColorNerd","mpc"
"16415","Porpora Red Met.","MP22307","#691844","105","24","68","327.41","62.79","25.29","0.0","77.14","35.24","58.82","ColorNerd","mpc"
"16416","Porto Red Met.","MP22294","#5B1737","91","23","55","331.76","59.65","22.35","0.0","74.73","39.56","64.31","ColorNerd","mpc"
"16417","Rame Red Met.","MP22350","#663540","102","53","64","346.53","31.61","30.39","0.0","48.04","37.25","60.0","ColorNerd","mpc"
"16418","Raspberry Met.","MP19759","#BC506A","188","80","106","345.56","44.63","52.55","0.0","57.45","43.62","26.27","ColorNerd","mpc"
"16419","Red Canyon Met.","MP47251","#5F1B36","95","27","54","336.18","55.74","23.92","0.0","71.58","43.16","62.75","ColorNerd","mpc"
"16420","Red Creek Met.","MP25295","#AC5C45","172","92","69","13.4","42.74","47.25","0.0","46.51","59.88","32.55","ColorNerd","mpc"
"16421","Reserva Red Met.","MP22310","#A7363F","167","54","63","355.22","51.13","43.33","0.0","67.66","62.28","34.51","ColorNerd","mpc"
"16422","Rosetaupe Met.","MP22695","#DFC3B3","223","195","179","21.82","40.74","78.82","0.0","12.56","19.73","12.55","ColorNerd","mpc"
"16423","Roso Red Met.","MP25321","#713349","113","51","73","338.71","37.8","32.16","0.0","54.87","35.4","55.69","ColorNerd","mpc"
"16424","Rosy Glow Met.","MP46109","#BDA899","189","168","153","25.0","21.43","67.06","0.0","11.11","19.05","25.88","ColorNerd","mpc"
"16425","Sangiovese Red Met.","MP44249","#6E1C43","110","28","67","331.46","59.42","27.06","0.0","74.55","39.09","56.86","ColorNerd","mpc"
"16426","Sunset Bronze Met.","MP21609","#995647","153","86","71","10.98","36.61","43.92","0.0","43.79","53.59","40.0","ColorNerd","mpc"
"16427","Sweet Pink Met.","MP25340","#BF7C9F","191","124","159","328.66","34.36","61.76","0.0","35.08","16.75","25.1","ColorNerd","mpc"
"16428","Uva Red Met.","MP25344","#672042","103","32","66","331.27","52.59","26.47","0.0","68.93","35.92","59.61","ColorNerd","mpc"
"16429","Violeta Met.","MP23308","#B378A3","179","120","163","316.27","27.96","58.63","0.0","32.96","8.94","29.8","ColorNerd","mpc"
"16430","Alizarine Red","MP11124","#C8323C","200","50","60","356.0","60.0","49.02","0.0","75.0","70.0","21.57","ColorNerd","mpc"
"16431","Amerhyst","MP8822","#926276","146","98","118","335.0","19.67","47.84","0.0","32.88","19.18","42.75","ColorNerd","mpc"
"16432","Amontillado","MP14731","#59173A","89","23","58","328.18","58.93","21.96","0.0","74.16","34.83","65.1","ColorNerd","mpc"
"16433","Apricot Glaze","MP1222","#F1AC8A","241","172","138","19.81","78.63","74.31","0.0","28.63","42.74","5.49","ColorNerd","mpc"
"16434","April Love","MP8900","#F2AAAC","242","170","172","358.33","73.47","80.78","0.0","29.75","28.93","5.1","ColorNerd","mpc"
"16435","Aranciata Orange","MP1229","#EA743C","234","116","60","19.31","80.56","57.65","0.0","50.43","74.36","8.24","ColorNerd","mpc"
"16436","Arizona Rose","MP1007","#D49C92","212","156","146","9.09","43.42","70.2","0.0","26.42","31.13","16.86","ColorNerd","mpc"
"16437","Autumn Oak Leaf","MP177","#C35941","195","89","65","11.08","52.0","50.98","0.0","54.36","66.67","23.53","ColorNerd","mpc"
"16438","Barbera Red","MP11531","#7C0315","124","3","21","351.07","95.28","24.9","0.0","97.58","83.06","51.37","ColorNerd","mpc"
"16439","Bardolino Vino","MP12767","#5D0010","93","0","16","349.68","100.0","18.24","0.0","100.0","82.8","63.53","ColorNerd","mpc"
"16440","Barolo","MP16105","#5D0010","93","0","16","349.68","100.0","18.24","0.0","100.0","82.8","63.53","ColorNerd","mpc"
"16441","Beetroot","MP4766","#662D44","102","45","68","335.79","38.78","28.82","0.0","55.88","33.33","60.0","ColorNerd","mpc"
"16442","Berry Berry","MP876","#862C57","134","44","87","331.33","50.56","34.9","0.0","67.16","35.07","47.45","ColorNerd","mpc"
"16443","Berry Frappe","MP233","#AA2241","170","34","65","346.32","66.67","40.0","0.0","80.0","61.76","33.33","ColorNerd","mpc"
"16444","Black Princes Ruby","MP14833","#B40032","180","0","50","343.33","100.0","35.29","0.0","100.0","72.22","29.41","ColorNerd","mpc"
"16445","Blazing Dark","MP11718","#BF3851","191","56","81","348.89","54.66","48.43","0.0","70.68","57.59","25.1","ColorNerd","mpc"
"16446","Blazon Red","MP16091","#870000","135","0","0","0.0","100.0","26.47","0.0","100.0","100.0","47.06","ColorNerd","mpc"
"16447","Boticelli","MP4897","#A80263","168","2","99","324.94","97.65","33.33","0.0","98.81","41.07","34.12","ColorNerd","mpc"
"16448","Bouquet","MP8856","#A57086","165","112","134","335.09","22.75","54.31","0.0","32.12","18.79","35.29","ColorNerd","mpc"
"16449","Brick Pink","MP1006","#E5B3A8","229","179","168","10.82","53.98","77.84","0.0","21.83","26.64","10.2","ColorNerd","mpc"
"16450","Burgundy Bash","MP3646","#8C0000","140","0","0","0.0","100.0","27.45","0.0","100.0","100.0","45.1","ColorNerd","mpc"
"16451","Butte Force Tan","MP2728","#D39A82","211","154","130","17.78","47.93","66.86","0.0","27.01","38.39","17.25","ColorNerd","mpc"
"16452","Campbells Soup Red","MP10252","#B93B3E","185","59","62","358.57","51.64","47.84","0.0","68.11","66.49","27.45","ColorNerd","mpc"
"16453","Candystriper","MP9270","#DC5A5A","220","90","90","0.0","65.0","60.78","0.0","59.09","59.09","13.73","ColorNerd","mpc"
"16454","Canyon Coral","MP4349","#E48B5D","228","139","93","20.44","71.43","62.94","0.0","39.04","59.21","10.59","ColorNerd","mpc"
"16455","Caribbean Sunset","MP7424","#CA96AC","202","150","172","334.62","32.91","69.02","0.0","25.74","14.85","20.78","ColorNerd","mpc"
"16456","Carmolito","MP8698","#B45144","180","81","68","6.96","45.16","48.63","0.0","55.0","62.22","29.41","ColorNerd","mpc"
"16457","Carnegie Brick","MP4417","#A54C43","165","76","67","5.51","42.24","45.49","0.0","53.94","59.39","35.29","ColorNerd","mpc"
"16458","Cartoon Fleshtone","MP1011","#F9D2C8","249","210","200","12.24","80.33","88.04","0.0","15.66","19.68","2.35","ColorNerd","mpc"
"16459","Celosia Bloom","MP9244","#C36C4B","195","108","75","16.5","50.0","52.94","0.0","44.62","61.54","23.53","ColorNerd","mpc"
"16460","Charade Pink","MP1740","#E78D8E","231","141","142","359.33","65.22","72.94","0.0","38.96","38.53","9.41","ColorNerd","mpc"
"16461","Chili Powder","MP6290","#C35445","195","84","69","7.14","51.22","51.76","0.0","56.92","64.62","23.53","ColorNerd","mpc"
"16462","Chinese Pagoda","MP6893","#D8414E","216","65","78","354.83","65.94","55.1","0.0","69.91","63.89","15.29","ColorNerd","mpc"
"16463","Chinese Red","MP10843","#F04E40","240","78","64","4.77","85.44","59.61","0.0","67.5","73.33","5.88","ColorNerd","mpc"
"16464","Cinco De Mayo","MP7350","#C86B6C","200","107","108","359.35","45.81","60.2","0.0","46.5","46.0","21.57","ColorNerd","mpc"
"16465","Claret Jug","MP10658","#7E2642","126","38","66","340.91","53.66","32.16","0.0","69.84","47.62","50.59","ColorNerd","mpc"
