"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"12517","HKS 4 N","4-N","#FFC900","255","201","0","47.29","100.0","50.0","0.0","21.18","100.0","0.0","ColorNerd","hks"
"12518","HKS 5 N","5-N","#FFBC06","255","188","6","43.86","100.0","51.18","0.0","26.27","97.65","0.0","ColorNerd","hks"
"12519","HKS 6 N","6-N","#FF9E1C","255","158","28","34.36","100.0","55.49","0.0","38.04","89.02","0.0","ColorNerd","hks"
"12520","HKS 7 N","7-N","#FF7D21","255","125","33","24.86","100.0","56.47","0.0","50.98","87.06","0.0","ColorNerd","hks"
"12521","HKS 8 N","8-N","#FF6B2B","255","107","43","18.11","100.0","58.43","0.0","58.04","83.14","0.0","ColorNerd","hks"
"12522","HKS 10 N","10-N","#F6502F","246","80","47","9.95","91.71","57.45","0.0","67.48","80.89","3.53","ColorNerd","hks"
"12523","HKS 11 N","11-N","#FF9879","255","152","121","13.88","100.0","73.73","0.0","40.39","52.55","0.0","ColorNerd","hks"
"12524","HKS 12 N","12-N","#EC4E3B","236","78","59","6.44","82.33","57.84","0.0","66.95","75.0","7.45","ColorNerd","hks"
"12525","HKS 13 N","13-N","#ED3A40","237","58","64","357.99","83.26","57.84","0.0","75.53","73.0","7.06","ColorNerd","hks"
"12526","HKS 14 N","14-N","#E13F41","225","63","65","359.26","72.97","56.47","0.0","72.0","71.11","11.76","ColorNerd","hks"
"12527","HKS 15 N","15-N","#D53049","213","48","73","350.91","66.27","51.18","0.0","77.46","65.73","16.47","ColorNerd","hks"
"12528","HKS 16 N","16-N","#AD3A45","173","58","69","354.26","49.78","45.29","0.0","66.47","60.12","32.16","ColorNerd","hks"
"12529","HKS 17 N","17-N","#A93B50","169","59","80","348.55","48.25","44.71","0.0","65.09","52.66","33.73","ColorNerd","hks"
"12530","HKS 18 N","18-N","#954152","149","65","82","347.86","39.25","41.96","0.0","56.38","44.97","41.57","ColorNerd","hks"
"12531","HKS 21 N","21-N","#F77486","247","116","134","351.76","89.12","71.18","0.0","53.04","45.75","3.14","ColorNerd","hks"
"12532","HKS 22 N","22-N","#EC4446","236","68","70","359.29","81.55","59.61","0.0","71.19","70.34","7.45","ColorNerd","hks"
"12533","HKS 23 N","23-N","#D82740","216","39","64","351.53","69.41","50.0","0.0","81.94","70.37","15.29","ColorNerd","hks"
"12534","HKS 24 N","24-N","#D83866","216","56","102","342.75","67.23","53.33","0.0","74.07","52.78","15.29","ColorNerd","hks"
"12535","HKS 25 N","25-N","#CF2D5B","207","45","91","342.96","64.29","49.41","0.0","78.26","56.04","18.82","ColorNerd","hks"
"12536","HKS 26 N","26-N","#BF2F6C","191","47","108","334.58","60.5","46.67","0.0","75.39","43.46","25.1","ColorNerd","hks"
"12537","HKS 27 N","27-N","#D42975","212","41","117","333.33","67.59","49.61","0.0","80.66","44.81","16.86","ColorNerd","hks"
"12538","HKS 28 N","28-N","#B33859","179","56","89","343.9","52.34","46.08","0.0","68.72","50.28","29.8","ColorNerd","hks"
"12539","HKS 29 N","29-N","#A42B93","164","43","147","308.43","58.45","40.59","0.0","73.78","10.37","35.69","ColorNerd","hks"
"12540","HKS 31 N","31-N","#C2387C","194","56","124","330.43","55.2","49.02","0.0","71.13","36.08","23.92","ColorNerd","hks"
"12541","HKS 32 N","32-N","#C83375","200","51","117","333.42","59.36","49.22","0.0","74.5","41.5","21.57","ColorNerd","hks"
"12542","HKS 33 N","33-N","#A13397","161","51","151","305.45","51.89","41.57","0.0","68.32","6.21","36.86","ColorNerd","hks"
"12543","HKS 34 N","34-N","#774291","119","66","145","280.25","37.44","41.37","17.93","54.48","0.0","43.14","ColorNerd","hks"
"12544","HKS 35 N","35-N","#524993","82","73","147","247.3","33.64","43.14","44.22","50.34","0.0","42.35","ColorNerd","hks"
"12545","HKS 36 N","36-N","#6A468D","106","70","141","270.42","33.65","41.37","24.82","50.35","0.0","44.71","ColorNerd","hks"
"12546","HKS 37 N","37-N","#644385","100","67","133","270.0","33.0","39.22","24.81","49.62","0.0","47.84","ColorNerd","hks"
"12547","HKS 38 N","38-N","#41546A","65","84","106","212.2","23.98","33.53","38.68","20.75","0.0","58.43","ColorNerd","hks"
