"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"11298","Pale Blossom","DE5007","#FDE1F0","253","225","240","327.86","87.5","93.73","0.0","11.07","5.14","0.78","ColorNerd","dunn-edwards"
"11299","Pink Lily","DE5008","#F8D0E7","248","208","231","325.5","74.07","89.41","0.0","16.13","6.85","2.75","ColorNerd","dunn-edwards"
"11300","Soft Cashmere","DE5009","#EFB6D8","239","182","216","324.21","64.04","82.55","0.0","23.85","9.62","6.27","ColorNerd","dunn-edwards"
"11301","Gumdrop","DE5010","#DE96C1","222","150","193","324.17","52.17","72.94","0.0","32.43","13.06","12.94","ColorNerd","dunn-edwards"
"11302","Deep Carnation","DE5011","#C973A2","201","115","162","327.21","44.33","61.96","0.0","42.79","19.4","21.18","ColorNerd","dunn-edwards"
"11303","Vivid Violet","DE5012","#AE5883","174","88","131","330.0","34.68","51.37","0.0","49.43","24.71","31.76","ColorNerd","dunn-edwards"
"11304","Deep Magenta","DE5013","#96466A","150","70","106","333.0","36.36","43.14","0.0","53.33","29.33","41.18","ColorNerd","dunn-edwards"
"11305","Spun Sugar","DE5014","#FAE2ED","250","226","237","332.5","70.59","93.33","0.0","9.6","5.2","1.96","ColorNerd","dunn-edwards"
"11306","Minimal Rose","DE5015","#F2CFE0","242","207","224","330.86","57.38","88.04","0.0","14.46","7.44","5.1","ColorNerd","dunn-edwards"
"11307","Muddy Mauve","DE5016","#E4B3CC","228","179","204","329.39","47.57","79.8","0.0","21.49","10.53","10.59","ColorNerd","dunn-edwards"
"11308","Exotic Lilac","DE5017","#D198B5","209","152","181","329.47","38.26","70.78","0.0","27.27","13.4","18.04","ColorNerd","dunn-edwards"
"11309","First Plum","DE5018","#B87592","184","117","146","334.03","32.06","59.02","0.0","36.41","20.65","27.84","ColorNerd","dunn-edwards"
"11310","Rosewine","DE5019","#9D5C75","157","92","117","336.92","26.1","48.82","0.0","41.4","25.48","38.43","ColorNerd","dunn-edwards"
"11311","Mahogany Cherry","DE5020","#82495A","130","73","90","342.11","28.08","39.8","0.0","43.85","30.77","49.02","ColorNerd","dunn-edwards"
"11312","Bunny Tail","DE5021","#FFE3F4","255","227","244","323.57","100.0","94.51","0.0","10.98","4.31","0.0","ColorNerd","dunn-edwards"
"11313","Sweet Sachet","DE5022","#FFD8F0","255","216","240","323.08","100.0","92.35","0.0","15.29","5.88","0.0","ColorNerd","dunn-edwards"
"11314","Pretty in Pink","DE5023","#FABFE4","250","191","228","322.37","85.51","86.47","0.0","23.6","8.8","1.96","ColorNerd","dunn-edwards"
"11315","Violet Kiss","DE5024","#F0A0D1","240","160","209","323.25","72.73","78.43","0.0","33.33","12.92","5.88","ColorNerd","dunn-edwards"
"11316","Fuchsia Blush","DE5025","#E47CB8","228","124","184","325.38","65.82","69.02","0.0","45.61","19.3","10.59","ColorNerd","dunn-edwards"
"11317","Crushed Berries","DE5026","#D15B9B","209","91","155","327.46","56.19","58.82","0.0","56.46","25.84","18.04","ColorNerd","dunn-edwards"
