"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"18525","Friar's Brown","1024-7","#5E5241","94","82","65","35.17","18.24","31.18","0.0","12.77","30.85","63.14","ColorNerd","ppg"
"18526","Commercial White","1025-1","#EDECE6","237","236","230","51.43","16.28","91.57","0.0","0.42","2.95","7.06","ColorNerd","ppg"
"18527","Silent Smoke","1025-2","#DBD7CE","219","215","206","41.54","15.29","83.33","0.0","1.83","5.94","14.12","ColorNerd","ppg"
"18528","Whiskers","1025-3","#D1CCC2","209","204","194","40.0","14.02","79.02","0.0","2.39","7.18","18.04","ColorNerd","ppg"
"18529","Sharkskin","1025-4","#B1AA9C","177","170","156","40.0","11.86","65.29","0.0","3.95","11.86","30.59","ColorNerd","ppg"
"18530","Dark Ash","1025-5","#8C8475","140","132","117","39.13","9.09","50.39","0.0","5.71","16.43","45.1","ColorNerd","ppg"
"18531","Sleeping Giant","1025-6","#786D5E","120","109","94","34.62","12.15","41.96","0.0","9.17","21.67","52.94","ColorNerd","ppg"
"18532","Coffee Bean","1025-7","#615544","97","85","68","35.17","17.58","32.35","0.0","12.37","29.9","61.96","ColorNerd","ppg"
"18533","Namaste","1026-1","#E1D8BB","225","216","187","45.79","38.78","80.78","0.0","4.0","16.89","11.76","ColorNerd","ppg"
"18534","Sanctuary","1026-2","#D4C9A6","212","201","166","45.65","34.85","74.12","0.0","5.19","21.7","16.86","ColorNerd","ppg"
"18535","Easy","1026-3","#BEB394","190","179","148","44.29","24.42","66.27","0.0","5.79","22.11","25.49","ColorNerd","ppg"
"18536","Karma","1026-4","#B2A484","178","164","132","41.74","23.0","60.78","0.0","7.87","25.84","30.2","ColorNerd","ppg"
"18537","Gristmill","1026-5","#A29371","162","147","113","41.63","20.85","53.92","0.0","9.26","30.25","36.47","ColorNerd","ppg"
"18538","Hindu Lotus","1026-6","#8E8062","142","128","98","40.91","18.33","47.06","0.0","9.86","30.99","44.31","ColorNerd","ppg"
"18539","Hip Waders","1026-7","#746A51","116","106","81","42.86","17.77","38.63","0.0","8.62","30.17","54.51","ColorNerd","ppg"
"18540","Cocoon","1027-1","#DEDBCC","222","219","204","50.0","21.43","83.53","0.0","1.35","8.11","12.94","ColorNerd","ppg"
"18541","Skipping Stone","1027-2","#D0CBB6","208","203","182","48.46","21.67","76.47","0.0","2.4","12.5","18.43","ColorNerd","ppg"
"18542","Heavy Hammock","1027-3","#BEB9A2","190","185","162","49.29","17.72","69.02","0.0","2.63","14.74","25.49","ColorNerd","ppg"
"18543","Olive Gray","1027-4","#AFA78D","175","167","141","45.88","17.53","61.96","0.0","4.57","19.43","31.37","ColorNerd","ppg"
"18544","Rattan Palm","1027-5","#8F876B","143","135","107","46.67","14.4","49.02","0.0","5.59","25.17","43.92","ColorNerd","ppg"
"18545","Conservation","1027-6","#796E54","121","110","84","42.16","18.05","40.2","0.0","9.09","30.58","52.55","ColorNerd","ppg"
"18546","Grapevine","1027-7","#5F563F","95","86","63","43.13","20.25","30.98","0.0","9.47","33.68","62.75","ColorNerd","ppg"
"18547","Hint Of Pine","1028-1","#E5E7D5","229","231","213","66.67","27.27","87.06","0.87","0.0","7.79","9.41","ColorNerd","ppg"
"18548","With A Twist","1028-2","#D1D1BB","209","209","187","60.0","19.3","77.65","0.0","0.0","10.53","18.04","ColorNerd","ppg"
"18549","Pine Crush","1028-3","#B7B8A5","183","184","165","63.16","11.8","68.43","0.54","0.0","10.33","27.84","ColorNerd","ppg"
"18550","Smoky Slate","1028-4","#A1A18F","161","161","143","60.0","8.74","59.61","0.0","0.0","11.18","36.86","ColorNerd","ppg"
"18551","Autumn Gray","1028-5","#817F6E","129","127","110","53.68","7.95","46.86","0.0","1.55","14.73","49.41","ColorNerd","ppg"
"18552","Momentum","1028-6","#746F5C","116","111","92","47.5","11.54","40.78","0.0","4.31","20.69","54.51","ColorNerd","ppg"
"18553","Walnut Grove","1028-7","#5C5644","92","86","68","45.0","15.0","31.37","0.0","6.52","26.09","63.92","ColorNerd","ppg"
"18554","Silvery Moon","1029-1","#E6E5DC","230","229","220","54.0","16.67","88.24","0.0","0.43","4.35","9.8","ColorNerd","ppg"
"18555","Veil Of Dusk","1029-2","#DAD8C9","218","216","201","52.94","18.68","82.16","0.0","0.92","7.8","14.51","ColorNerd","ppg"
"18556","French Gray Linen","1029-3","#CAC8B6","202","200","182","54.0","15.87","75.29","0.0","0.99","9.9","20.78","ColorNerd","ppg"
