"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"12865","Earthling","216","#DED6C7","222","214","199","39.13","25.84","82.55","0.0","3.6","10.36","12.94","ColorNerd","hl"
"12866","Oak Tone","217","#D0C7B6","208","199","182","39.23","21.67","76.47","0.0","4.33","12.5","18.43","ColorNerd","hl"
"12867","Drifting Sand","218","#A89F93","168","159","147","34.29","10.77","61.76","0.0","5.36","12.5","34.12","ColorNerd","hl"
"12868","Camel's Hump","219","#817667","129","118","103","34.62","11.21","45.49","0.0","8.53","20.16","49.41","ColorNerd","hl"
"12869","Monk's Cloth","220","#6E6355","110","99","85","33.6","12.82","38.24","0.0","10.0","22.73","56.86","ColorNerd","hl"
"12870","Brown Suede","221","#5B4F41","91","79","65","32.31","16.67","30.59","0.0","13.19","28.57","64.31","ColorNerd","hl"
"12871","Au Natural","222","#E5E1CE","229","225","206","49.57","30.67","85.29","0.0","1.75","10.04","10.2","ColorNerd","hl"
"12872","White Elephant","223","#E3DBC8","227","219","200","42.22","32.53","83.73","0.0","3.52","11.89","10.98","ColorNerd","hl"
"12873","Pebblebrook","224","#D8D0BC","216","208","188","42.86","26.42","79.22","0.0","3.7","12.96","15.29","ColorNerd","hl"
"12874","Roman Ruins","225","#C0B5A0","192","181","160","39.38","20.25","69.02","0.0","5.73","16.67","24.71","ColorNerd","hl"
"12875","Sedge","226","#B1A591","177","165","145","37.5","17.02","63.14","0.0","6.78","18.08","30.59","ColorNerd","hl"
"12876","Moonscape","227","#8B7E6A","139","126","106","36.36","13.47","48.04","0.0","9.35","23.74","45.49","ColorNerd","hl"
"12877","Hannover Hills","228","#685D4A","104","93","74","38.0","16.85","34.9","0.0","10.58","28.85","59.22","ColorNerd","hl"
"12878","Feather Stone","229","#E3DED2","227","222","210","42.35","23.29","85.69","0.0","2.2","7.49","10.98","ColorNerd","hl"
"12879","Harrow Gate","230","#DBD4C7","219","212","199","39.0","21.74","81.96","0.0","3.2","9.13","14.12","ColorNerd","hl"
"12880","Desert Mirage","231","#D2CABC","210","202","188","38.18","19.64","78.04","0.0","3.81","10.48","17.65","ColorNerd","hl"
"12881","Frond","232","#C2BAAB","194","186","171","39.13","15.86","71.57","0.0","4.12","11.86","23.92","ColorNerd","hl"
"12882","Deep Marsh","233","#ADA18E","173","161","142","36.77","15.9","61.76","0.0","6.94","17.92","32.16","ColorNerd","hl"
"12883","Industrial Strength","234","#877A65","135","122","101","37.06","14.41","46.27","0.0","9.63","25.19","47.06","ColorNerd","hl"
"12884","Black Heath","235","#675A49","103","90","73","34.0","17.05","34.51","0.0","12.62","29.13","59.61","ColorNerd","hl"
"12885","Sunday Gloves","236","#E8D4B9","232","212","185","34.47","50.54","81.76","0.0","8.62","20.26","9.02","ColorNerd","hl"
"12886","Flan","237","#E2C8AA","226","200","170","32.14","49.12","77.65","0.0","11.5","24.78","11.37","ColorNerd","hl"
"12887","Crowned One","238","#D4B597","212","181","151","29.51","41.5","71.18","0.0","14.62","28.77","16.86","ColorNerd","hl"
"12888","Tailored Tan","239","#BD9D7E","189","157","126","29.52","32.31","61.76","0.0","16.93","33.33","25.88","ColorNerd","hl"
"12889","Spiced Rum","240","#AD8B6A","173","139","106","29.55","29.0","54.71","0.0","19.65","38.73","32.16","ColorNerd","hl"
"12890","Prince Paris","241","#9D7957","157","121","87","29.14","28.69","47.84","0.0","22.93","44.59","38.43","ColorNerd","hl"
"12891","Rare Happening","242","#8D6A48","141","106","72","29.57","32.39","41.76","0.0","24.82","48.94","44.71","ColorNerd","hl"
"12892","Frozen Custard","243","#EAD0AC","234","208","172","34.84","59.62","79.61","0.0","11.11","26.5","8.24","ColorNerd","hl"
"12893","Mulled Cider","244","#E3C39B","227","195","155","33.33","56.25","74.9","0.0","14.1","31.72","10.98","ColorNerd","hl"
"12894","Caramel Cloud","245","#D4AF85","212","175","133","31.9","47.88","67.65","0.0","17.45","37.26","16.86","ColorNerd","hl"
"12895","Cinnamon Toast","246","#CAA272","202","162","114","32.73","45.36","61.96","0.0","19.8","43.56","20.78","ColorNerd","hl"
"12896","Apple Crisp","247","#BB8E5E","187","142","94","30.97","40.61","55.1","0.0","24.06","49.73","26.67","ColorNerd","hl"
"12897","Safari Sun","248","#B4875E","180","135","94","28.6","36.44","53.73","0.0","25.0","47.78","29.41","ColorNerd","hl"
"12898","Butterscotch Mousse","249","#A97D54","169","125","84","28.94","33.6","49.61","0.0","26.04","50.3","33.73","ColorNerd","hl"
"12899","Pumpkin Spice","250","#F5E7CF","245","231","207","37.89","65.52","88.63","0.0","5.71","15.51","3.92","ColorNerd","hl"
"12900","Alchemy","251","#EFD7B8","239","215","184","33.82","63.22","82.94","0.0","10.04","23.01","6.27","ColorNerd","hl"
"12901","October Bounty","252","#E3C6A3","227","198","163","32.81","53.33","76.47","0.0","12.78","28.19","10.98","ColorNerd","hl"
"12902","Honey Glow","253","#E0BF99","224","191","153","32.11","53.38","73.92","0.0","14.73","31.7","12.16","ColorNerd","hl"
"12903","Living Large","254","#D7B387","215","179","135","33.0","50.0","68.63","0.0","16.74","37.21","15.69","ColorNerd","hl"
"12904","Back To Basics","255","#C49A69","196","154","105","32.31","43.54","59.02","0.0","21.43","46.43","23.14","ColorNerd","hl"
"12905","Crazy Horse","256","#A57648","165","118","72","29.68","39.24","46.47","0.0","28.48","56.36","35.29","ColorNerd","hl"
"12906","Shortbread","257","#EBD9BD","235","217","189","36.52","53.49","83.14","0.0","7.66","19.57","7.84","ColorNerd","hl"
"12907","Classic Terra","258","#E4CEAE","228","206","174","35.56","50.0","78.82","0.0","9.65","23.68","10.59","ColorNerd","hl"
"12908","Persian Fable","259","#D2BB9C","210","187","156","34.44","37.5","71.76","0.0","10.95","25.71","17.65","ColorNerd","hl"
"12909","Cocoa Nib","260","#BC9F7E","188","159","126","31.94","31.63","61.57","0.0","15.43","32.98","26.27","ColorNerd","hl"
"12910","Tan Hide","261","#AF926D","175","146","109","33.64","29.2","55.69","0.0","16.57","37.71","31.37","ColorNerd","hl"
"12911","Log Cabin","262","#9E805B","158","128","91","33.13","26.91","48.82","0.0","18.99","42.41","38.04","ColorNerd","hl"
"12912","Country Charm","263","#8D6C48","141","108","72","31.3","32.39","41.76","0.0","23.4","48.94","44.71","ColorNerd","hl"
"12913","Palest Of Lemon","264","#E6D6BB","230","214","187","37.67","46.24","81.76","0.0","6.96","18.7","9.8","ColorNerd","hl"
"12914","Marshmallow Mist","265","#E0CAAA","224","202","170","35.56","46.55","77.25","0.0","9.82","24.11","12.16","ColorNerd","hl"
"12915","October Harvest","266","#D1BB98","209","187","152","36.84","38.26","70.78","0.0","10.53","27.27","18.04","ColorNerd","hl"
"12916","Season Finale","267","#BEA27B","190","162","123","34.93","34.01","61.37","0.0","14.74","35.26","25.49","ColorNerd","hl"
"12917","Rich Oak","268","#A7855A","167","133","90","33.51","30.43","50.39","0.0","20.36","46.11","34.51","ColorNerd","hl"
"12918","Sahara Wind","269","#8B6A3F","139","106","63","33.95","37.62","39.61","0.0","23.74","54.68","45.49","ColorNerd","hl"
"12919","Graham Crust","270","#806240","128","98","64","31.88","33.33","37.65","0.0","23.44","50.0","49.8","ColorNerd","hl"
"12920","Clover Honey","271","#EBE0D1","235","224","209","34.62","39.39","87.06","0.0","4.68","11.06","7.84","ColorNerd","hl"
"12921","Mineral Water","272","#DED1BD","222","209","189","36.36","33.33","80.59","0.0","5.86","14.86","12.94","ColorNerd","hl"
"12922","Sandstone Palette","273","#D9CCB6","217","204","182","37.71","31.53","78.24","0.0","5.99","16.13","14.9","ColorNerd","hl"
"12923","Polished Marble","274","#D0BC9D","208","188","157","36.47","35.17","71.57","0.0","9.62","24.52","18.43","ColorNerd","hl"
"12924","Highlight","275","#BBA583","187","165","131","36.43","29.17","62.35","0.0","11.76","29.95","26.67","ColorNerd","hl"
"12925","Gold Taffeta","276","#A48B68","164","139","104","35.0","24.79","52.55","0.0","15.24","36.59","35.69","ColorNerd","hl"
"12926","Golden Freesia","277","#876F4D","135","111","77","35.17","27.36","41.57","0.0","17.78","42.96","47.06","ColorNerd","hl"
"12927","Barberry Sand","278","#E1D4BC","225","212","188","38.92","38.14","80.98","0.0","5.78","16.44","11.76","ColorNerd","hl"
"12928","Garden Country","279","#D6C5A9","214","197","169","37.33","35.43","75.1","0.0","7.94","21.03","16.08","ColorNerd","hl"
"12929","Wicker Basket","280","#C7B699","199","182","153","37.83","29.11","69.02","0.0","8.54","23.12","21.96","ColorNerd","hl"
"12930","Olive Gold","281","#BFAC8B","191","172","139","38.08","28.89","64.71","0.0","9.95","27.23","25.1","ColorNerd","hl"
"12931","Vintage Gold","282","#B79E78","183","158","120","36.19","30.43","59.41","0.0","13.66","34.43","28.24","ColorNerd","hl"
"12932","Historic Town","283","#A18A64","161","138","100","37.38","24.5","51.18","0.0","14.29","37.89","36.86","ColorNerd","hl"
"12933","Queen Lioness","284","#77613D","119","97","61","37.24","32.22","35.29","0.0","18.49","48.74","53.33","ColorNerd","hl"
"12934","Eugenia","285","#F2E8D4","242","232","212","40.0","53.57","89.02","0.0","4.13","12.4","5.1","ColorNerd","hl"
"12935","Yellow Page","286","#EADCC6","234","220","198","36.67","46.15","84.71","0.0","5.98","15.38","8.24","ColorNerd","hl"
"12936","Muslin Tint","287","#E0CDB1","224","205","177","35.74","43.12","78.63","0.0","8.48","20.98","12.16","ColorNerd","hl"
"12937","Golden Buff","288","#DEC8A3","222","200","163","37.63","47.2","75.49","0.0","9.91","26.58","12.94","ColorNerd","hl"
"12938","Prairie Sand","289","#C9B18A","201","177","138","37.14","36.84","66.47","0.0","11.94","31.34","21.18","ColorNerd","hl"
"12939","Key Keeper","290","#A48A62","164","138","98","36.36","26.61","51.37","0.0","15.85","40.24","35.69","ColorNerd","hl"
"12940","Rutherford","291","#8D734F","141","115","79","34.84","28.18","43.14","0.0","18.44","43.97","44.71","ColorNerd","hl"
"12941","Privileged","292","#F3EAD7","243","234","215","40.71","53.85","89.8","0.0","3.7","11.52","4.71","ColorNerd","hl"
"12942","What Inheritance?","293","#E8D7BC","232","215","188","36.82","48.89","82.35","0.0","7.33","18.97","9.02","ColorNerd","hl"
"12943","Rub Elbows","294","#E2D0B0","226","208","176","38.4","46.3","78.82","0.0","7.96","22.12","11.37","ColorNerd","hl"
"12944","Spanish Cream","295","#D6C2A0","214","194","160","37.78","39.71","73.33","0.0","9.35","25.23","16.08","ColorNerd","hl"
"12945","Only Yesterday","296","#C9B08A","201","176","138","36.19","36.84","66.47","0.0","12.44","31.34","21.18","ColorNerd","hl"
"12946","Gold Season","297","#B19971","177","153","113","37.5","29.09","56.86","0.0","13.56","36.16","30.59","ColorNerd","hl"
"12947","Brocade","298","#8B7045","139","112","69","36.86","33.65","40.78","0.0","19.42","50.36","45.49","ColorNerd","hl"
"12948","Allison Lace","299","#F3EAD5","243","234","213","42.0","55.56","89.41","0.0","3.7","12.35","4.71","ColorNerd","hl"
"12949","Ivory Parchment","300","#EFE3CA","239","227","202","40.54","53.62","86.47","0.0","5.02","15.48","6.27","ColorNerd","hl"
