"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"23854","Trumatch 16-b3","16-b3","#ADB941","173","185","65","66.0","48.0","49.02","6.49","0.0","64.86","27.45","ColorNerd","trumatch"
"23855","Trumatch 16-c3","16-c3","#B6C061","182","192","97","66.32","42.99","56.67","5.21","0.0","49.48","24.71","ColorNerd","trumatch"
"23856","Trumatch 16-d3","16-d3","#C0C780","192","199","128","65.92","38.8","64.12","3.52","0.0","35.68","21.96","ColorNerd","trumatch"
"23857","Trumatch 16-e3","16-e3","#C7CD9D","199","205","157","67.5","32.43","70.98","2.93","0.0","23.41","19.61","ColorNerd","trumatch"
"23858","Trumatch 16-a6","16-a6","#8B9920","139","153","32","66.94","65.41","36.27","9.15","0.0","79.08","40.0","ColorNerd","trumatch"
"23859","Trumatch 16-b6","16-b6","#929D3D","146","157","61","66.88","44.04","42.75","7.01","0.0","61.15","38.43","ColorNerd","trumatch"
"23860","Trumatch 16-c6","16-c6","#99A356","153","163","86","67.79","30.92","48.82","6.13","0.0","47.24","36.08","ColorNerd","trumatch"
"23861","Trumatch 16-a4","16-a4","#9DAB1D","157","171","29","65.92","71.0","39.22","8.19","0.0","83.04","32.94","ColorNerd","trumatch"
"23862","Trumatch 16-b4","16-b4","#A5B040","165","176","64","65.89","46.67","47.06","6.25","0.0","63.64","30.98","ColorNerd","trumatch"
"23863","Trumatch 16-c4","16-c4","#ACB65D","172","182","93","66.74","37.87","53.92","5.49","0.0","48.9","28.63","ColorNerd","trumatch"
"23864","Trumatch 16-d4","16-d4","#B6BD7B","182","189","123","66.36","33.33","61.18","3.7","0.0","34.92","25.88","ColorNerd","trumatch"
"23865","Trumatch 16-e4","16-e4","#BDC396","189","195","150","68.0","27.27","67.65","3.08","0.0","23.08","23.53","ColorNerd","trumatch"
"23866","Trumatch 16-a7","16-a7","#839021","131","144","33","67.03","62.71","34.71","9.03","0.0","77.08","43.53","ColorNerd","trumatch"
"23867","Trumatch 16-b7","16-b7","#89943B","137","148","59","67.42","43.0","40.59","7.43","0.0","60.14","41.96","ColorNerd","trumatch"
"23868","Trumatch 16-c7","16-c7","#909952","144","153","82","67.61","30.21","46.08","5.88","0.0","46.41","40.0","ColorNerd","trumatch"
"23869","Trumatch 17-a","17-a","#B2CB3C","178","203","60","70.49","57.89","51.57","12.32","0.0","70.44","20.39","ColorNerd","trumatch"
"23870","Trumatch 17-b","17-b","#BED35C","190","211","92","70.59","57.49","59.41","9.95","0.0","56.4","17.25","ColorNerd","trumatch"
"23871","Trumatch 17-c","17","#CBDB7D","203","219","125","70.21","56.63","67.45","7.31","0.0","42.92","14.12","ColorNerd","trumatch"
"23872","Trumatch 17-d","17-d","#D6E39B","214","227","155","70.83","56.25","74.9","5.73","0.0","31.72","10.98","ColorNerd","trumatch"
"23873","Trumatch 17-e","17-e","#E2EBBA","226","235","186","71.02","55.06","82.55","3.83","0.0","20.85","7.84","ColorNerd","trumatch"
"23874","Trumatch 17-f","17-f","#EDF3D4","237","243","212","71.61","56.36","89.22","2.47","0.0","12.76","4.71","ColorNerd","trumatch"
"23875","Trumatch 17-g","17-g","#F8FAEF","248","250","239","70.91","52.38","95.88","0.8","0.0","4.4","1.96","ColorNerd","trumatch"
"23876","Trumatch 17-h","17-h","#FCFDF6","252","253","246","68.57","63.64","97.84","0.4","0.0","2.77","0.78","ColorNerd","trumatch"
"23877","Trumatch 17-a1","17-a1","#AAC33B","170","195","59","71.03","53.54","49.8","12.82","0.0","69.74","23.53","ColorNerd","trumatch"
"23878","Trumatch 17-b1","17-b1","#B6CA5A","182","202","90","70.71","51.38","57.25","9.9","0.0","55.45","20.78","ColorNerd","trumatch"
"23879","Trumatch 17-c1","17-c1","#C2D278","194","210","120","70.67","50.0","64.71","7.62","0.0","42.86","17.65","ColorNerd","trumatch"
"23880","Trumatch 17-d1","17-d1","#CDDA95","205","218","149","71.3","48.25","71.96","5.96","0.0","31.65","14.51","ColorNerd","trumatch"
"23881","Trumatch 17-e1","17-e1","#D8E1B3","216","225","179","71.74","43.4","79.22","4.0","0.0","20.44","11.76","ColorNerd","trumatch"
"23882","Trumatch 17-f1","17-f1","#E2E8CC","226","232","204","72.86","37.84","85.49","2.59","0.0","12.07","9.02","ColorNerd","trumatch"
"23883","Trumatch 17-d5","17-d5","#A6B17D","166","177","125","72.69","25.0","59.22","6.21","0.0","29.38","30.59","ColorNerd","trumatch"
"23884","Trumatch 17-e5","17-e5","#AEB894","174","184","148","76.67","20.22","65.1","5.43","0.0","19.57","27.84","ColorNerd","trumatch"
"23885","Trumatch 17-a2","17-a2","#A2BA3A","162","186","58","71.25","52.46","47.84","12.9","0.0","68.82","27.06","ColorNerd","trumatch"
"23886","Trumatch 17-b2","17-b2","#ADC157","173","193","87","71.32","46.09","54.9","10.36","0.0","54.92","24.31","ColorNerd","trumatch"
"23887","Trumatch 17-c2","17-c2","#B9C874","185","200","116","70.71","43.3","61.96","7.5","0.0","42.0","21.57","ColorNerd","trumatch"
"23888","Trumatch 17-d2","17-d2","#C3CF8F","195","207","143","71.25","40.0","68.63","5.8","0.0","30.92","18.82","ColorNerd","trumatch"
"23889","Trumatch 17-e2","17-e2","#CDD7AB","205","215","171","73.64","35.48","75.69","4.65","0.0","20.47","15.69","ColorNerd","trumatch"
"23890","Trumatch 17-a5","17-a5","#8AA037","138","160","55","72.57","48.84","42.16","13.75","0.0","65.62","37.25","ColorNerd","trumatch"
"23891","Trumatch 17-b5","17-b5","#94A54E","148","165","78","71.72","35.8","47.65","10.3","0.0","52.73","35.29","ColorNerd","trumatch"
"23892","Trumatch 17-c5","17-c5","#9DAB66","157","171","102","72.17","29.11","53.53","8.19","0.0","40.35","32.94","ColorNerd","trumatch"
"23893","Trumatch 17-a3","17-a3","#9AB139","154","177","57","71.5","51.28","45.88","12.99","0.0","67.8","30.59","ColorNerd","trumatch"
"23894","Trumatch 17-b3","17-b3","#A5B854","165","184","84","71.4","41.32","52.55","10.33","0.0","54.35","27.84","ColorNerd","trumatch"
"23895","Trumatch 17-c3","17-c3","#B0BF6F","176","191","111","71.25","38.46","59.22","7.85","0.0","41.88","25.1","ColorNerd","trumatch"
"23896","Trumatch 17-d3","17-d3","#B9C689","185","198","137","72.79","34.86","65.69","6.57","0.0","30.81","22.35","ColorNerd","trumatch"
"23897","Trumatch 17-e3","17-e3","#C3CDA4","195","205","164","74.63","29.08","72.35","4.88","0.0","20.0","19.61","ColorNerd","trumatch"
"23898","Trumatch 17-a6","17-a6","#829736","130","151","54","72.99","47.32","40.2","13.91","0.0","64.24","40.78","ColorNerd","trumatch"
"23899","Trumatch 17-b6","17-b6","#8B9C4B","139","156","75","72.59","35.06","45.29","10.9","0.0","51.92","38.82","ColorNerd","trumatch"
"23900","Trumatch 17-c6","17-c6","#94A261","148","162","97","72.92","25.9","50.78","8.64","0.0","40.12","36.47","ColorNerd","trumatch"
"23901","Trumatch 17-a4","17-a4","#92A938","146","169","56","72.21","50.22","44.12","13.61","0.0","66.86","33.73","ColorNerd","trumatch"
"23902","Trumatch 17-b4","17-b4","#9DAF51","157","175","81","71.49","37.01","50.2","10.29","0.0","53.71","31.37","ColorNerd","trumatch"
"23903","Trumatch 17-c4","17-c4","#A7B56B","167","181","107","71.35","33.33","56.47","7.73","0.0","40.88","29.02","ColorNerd","trumatch"
"23904","Trumatch 17-d4","17-d4","#B0BC83","176","188","131","72.63","29.84","62.55","6.38","0.0","30.32","26.27","ColorNerd","trumatch"
"23905","Trumatch 17-e4","17-e4","#B9C39D","185","195","157","75.79","24.05","69.02","5.13","0.0","19.49","23.53","ColorNerd","trumatch"
"23906","Trumatch 17-a7","17-a7","#7B8E34","123","142","52","72.67","46.39","38.04","13.38","0.0","63.38","44.31","ColorNerd","trumatch"
"23907","Trumatch 17-b7","17-b7","#839348","131","147","72","72.8","34.25","42.94","10.88","0.0","51.02","42.35","ColorNerd","trumatch"
"23908","Trumatch 17-c7","17-c7","#8B985C","139","152","92","73.0","24.59","47.84","8.55","0.0","39.47","40.39","ColorNerd","trumatch"
"23909","Trumatch 18-a","18-a","#00A03B","0","160","59","142.12","100.0","31.37","100.0","0.0","63.12","37.25","ColorNerd","trumatch"
"23910","Trumatch 18-b","18-b","#44AE52","68","174","82","127.92","43.8","47.45","60.92","0.0","52.87","31.76","ColorNerd","trumatch"
"23911","Trumatch 18-c","18","#72BC6E","114","188","110","116.92","36.79","58.43","39.36","0.0","41.49","26.27","ColorNerd","trumatch"
"23912","Trumatch 18-d","18-d","#98CB8E","152","203","142","110.16","36.97","67.65","25.12","0.0","30.05","20.39","ColorNerd","trumatch"
"23913","Trumatch 18-e","18-e","#B8DAAF","184","218","175","107.44","36.75","77.06","15.6","0.0","19.72","14.51","ColorNerd","trumatch"
"23914","Trumatch 18-f","18-f","#D5E9CE","213","233","206","104.44","38.03","86.08","8.58","0.0","11.59","8.63","ColorNerd","trumatch"
"23915","Trumatch 18-g","18-g","#EEF6EB","238","246","235","103.64","37.93","94.31","3.25","0.0","4.47","3.53","ColorNerd","trumatch"
"23916","Trumatch 18-h","18-h","#F8FBF5","248","251","245","90.0","42.86","97.25","1.2","0.0","2.39","1.57","ColorNerd","trumatch"
"23917","Trumatch 18-a1","18-a1","#009A3A","0","154","58","142.6","100.0","30.2","100.0","0.0","62.34","39.61","ColorNerd","trumatch"
"23918","Trumatch 18-b1","18-b1","#42A750","66","167","80","128.32","43.35","45.69","60.48","0.0","52.1","34.51","ColorNerd","trumatch"
"23919","Trumatch 18-c1","18-c1","#6DB46B","109","180","107","118.36","32.74","56.27","39.44","0.0","40.56","29.41","ColorNerd","trumatch"
"23920","Trumatch 18-d1","18-d1","#92C38A","146","195","138","111.58","32.2","65.29","25.13","0.0","29.23","23.53","ColorNerd","trumatch"
"23921","Trumatch 18-e1","18-e1","#B0D1A8","176","209","168","108.29","30.83","73.92","15.79","0.0","19.62","18.04","ColorNerd","trumatch"
"23922","Trumatch 18-f1","18-f1","#CCDFC6","204","223","198","105.6","28.09","82.55","8.52","0.0","11.21","12.55","ColorNerd","trumatch"
"23923","Trumatch 18-g1","18-g1","#E3ECE2","227","236","226","114.0","20.83","90.59","3.81","0.0","4.24","7.45","ColorNerd","trumatch"
"23924","Trumatch 18-d5","18-d5","#77A072","119","160","114","113.48","19.49","53.73","25.62","0.0","28.75","37.25","ColorNerd","trumatch"
"23925","Trumatch 18-a2","18-a2","#009338","0","147","56","142.86","100.0","28.82","100.0","0.0","61.9","42.35","ColorNerd","trumatch"
"23926","Trumatch 18-b2","18-b2","#3FA04E","63","160","78","129.28","43.5","43.73","60.62","0.0","51.25","37.25","ColorNerd","trumatch"
"23927","Trumatch 18-c2","18-c2","#68AC66","104","172","102","118.29","29.66","53.73","39.53","0.0","40.7","32.55","ColorNerd","trumatch"
"23928","Trumatch 18-d2","18-d2","#8BBA83","139","186","131","111.27","28.5","62.16","25.27","0.0","29.57","27.06","ColorNerd","trumatch"
"23929","Trumatch 18-e2","18-e2","#A8C8A1","168","200","161","109.23","26.17","70.78","16.0","0.0","19.5","21.57","ColorNerd","trumatch"
"23930","Trumatch 18-a5","18-a5","#008034","0","128","52","144.38","100.0","25.1","100.0","0.0","59.38","49.8","ColorNerd","trumatch"
"23931","Trumatch 18-b5","18-b5","#398A46","57","138","70","129.63","41.54","38.24","58.7","0.0","49.28","45.88","ColorNerd","trumatch"
"23932","Trumatch 18-c5","18-c5","#5A945A","90","148","90","120.0","24.37","46.67","39.19","0.0","39.19","41.96","ColorNerd","trumatch"
"23933","Trumatch 18-a3","18-a3","#008D37","0","141","55","143.4","100.0","27.65","100.0","0.0","60.99","44.71","ColorNerd","trumatch"
"23934","Trumatch 18-b3","18-b3","#3D994B","61","153","75","129.13","42.99","41.96","60.13","0.0","50.98","40.0","ColorNerd","trumatch"
"23935","Trumatch 18-c3","18-c3","#64A462","100","164","98","118.18","26.61","51.37","39.02","0.0","40.24","35.69","ColorNerd","trumatch"
"23936","Trumatch 18-d3","18-d3","#85B27E","133","178","126","111.92","25.24","59.61","25.28","0.0","29.21","30.2","ColorNerd","trumatch"
"23937","Trumatch 18-e3","18-e3","#A0BE9A","160","190","154","110.0","21.69","67.45","15.79","0.0","18.95","25.49","ColorNerd","trumatch"
"23938","Trumatch 18-a6","18-a6","#007A33","0","122","51","145.08","100.0","23.92","100.0","0.0","58.2","52.16","ColorNerd","trumatch"
"23939","Trumatch 18-b6","18-b6","#378343","55","131","67","129.47","40.86","36.47","58.02","0.0","48.85","48.63","ColorNerd","trumatch"
