"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"18029","Porpora Red Met.","mp22307","#691844","105","24","68","327.41","62.79","25.29","0.0","77.14","35.24","58.82","ColorNerd","neenah"
"18030","Porto Red Met.","mp22294","#5B1737","91","23","55","331.76","59.65","22.35","0.0","74.73","39.56","64.31","ColorNerd","neenah"
"18031","Rame Red Met.","mp22350","#663540","102","53","64","346.53","31.61","30.39","0.0","48.04","37.25","60.0","ColorNerd","neenah"
"18032","Raspberry Met.","mp19759","#BC506A","188","80","106","345.56","44.63","52.55","0.0","57.45","43.62","26.27","ColorNerd","neenah"
"18033","Red Canyon Met.","mp47251","#5F1B36","95","27","54","336.18","55.74","23.92","0.0","71.58","43.16","62.75","ColorNerd","neenah"
"18034","Red Creek Met.","mp25295","#AC5C45","172","92","69","13.4","42.74","47.25","0.0","46.51","59.88","32.55","ColorNerd","neenah"
"18035","Reserva Red Met.","mp22310","#A7363F","167","54","63","355.22","51.13","43.33","0.0","67.66","62.28","34.51","ColorNerd","neenah"
"18036","Rosetaupe Met.","mp22695","#DFC3B3","223","195","179","21.82","40.74","78.82","0.0","12.56","19.73","12.55","ColorNerd","neenah"
"18037","Roso Red Met.","mp25321","#713349","113","51","73","338.71","37.8","32.16","0.0","54.87","35.4","55.69","ColorNerd","neenah"
"18038","Rosy Glow Met.","mp46109","#BDA899","189","168","153","25.0","21.43","67.06","0.0","11.11","19.05","25.88","ColorNerd","neenah"
"18039","Sangiovese Red Met.","mp44249","#6E1C43","110","28","67","331.46","59.42","27.06","0.0","74.55","39.09","56.86","ColorNerd","neenah"
"18040","Sunset Bronze Met.","mp21609","#995647","153","86","71","10.98","36.61","43.92","0.0","43.79","53.59","40.0","ColorNerd","neenah"
"18041","Sweet Pink Met.","mp25340","#BF7C9F","191","124","159","328.66","34.36","61.76","0.0","35.08","16.75","25.1","ColorNerd","neenah"
"18042","Uva Red Met.","mp25344","#672042","103","32","66","331.27","52.59","26.47","0.0","68.93","35.92","59.61","ColorNerd","neenah"
"18043","Violeta Met.","mp23308","#B378A3","179","120","163","316.27","27.96","58.63","0.0","32.96","8.94","29.8","ColorNerd","neenah"
"18044","Alizarine Red","mp11124","#C8323C","200","50","60","356.0","60.0","49.02","0.0","75.0","70.0","21.57","ColorNerd","neenah"
"18045","Amerhyst","mp8822","#926276","146","98","118","335.0","19.67","47.84","0.0","32.88","19.18","42.75","ColorNerd","neenah"
"18046","Amontillado","mp14731","#59173A","89","23","58","328.18","58.93","21.96","0.0","74.16","34.83","65.1","ColorNerd","neenah"
"18047","Apricot Glaze","mp1222","#F1AC8A","241","172","138","19.81","78.63","74.31","0.0","28.63","42.74","5.49","ColorNerd","neenah"
"18048","April Love","mp8900","#F2AAAC","242","170","172","358.33","73.47","80.78","0.0","29.75","28.93","5.1","ColorNerd","neenah"
"18049","Aranciata Orange","mp1229","#EA743C","234","116","60","19.31","80.56","57.65","0.0","50.43","74.36","8.24","ColorNerd","neenah"
"18050","Arizona Rose","mp1007","#D49C92","212","156","146","9.09","43.42","70.2","0.0","26.42","31.13","16.86","ColorNerd","neenah"
"18051","Autumn Oak Leaf","mp177","#C35941","195","89","65","11.08","52.0","50.98","0.0","54.36","66.67","23.53","ColorNerd","neenah"
"18052","Barbera Red","mp11531","#7C0315","124","3","21","351.07","95.28","24.9","0.0","97.58","83.06","51.37","ColorNerd","neenah"
"18053","Bardolino Vino","mp12767","#5D0010","93","0","16","349.68","100.0","18.24","0.0","100.0","82.8","63.53","ColorNerd","neenah"
"18054","Barolo","mp16105","#5D0010","93","0","16","349.68","100.0","18.24","0.0","100.0","82.8","63.53","ColorNerd","neenah"
"18055","Beetroot","mp4766","#662D44","102","45","68","335.79","38.78","28.82","0.0","55.88","33.33","60.0","ColorNerd","neenah"
"18056","Berry Berry","mp876","#862C57","134","44","87","331.33","50.56","34.9","0.0","67.16","35.07","47.45","ColorNerd","neenah"
"18057","Berry Frappe","mp233","#AA2241","170","34","65","346.32","66.67","40.0","0.0","80.0","61.76","33.33","ColorNerd","neenah"
"18058","Black Princes Ruby","mp14833","#B40032","180","0","50","343.33","100.0","35.29","0.0","100.0","72.22","29.41","ColorNerd","neenah"
"18059","Blazing Dark","mp11718","#BF3851","191","56","81","348.89","54.66","48.43","0.0","70.68","57.59","25.1","ColorNerd","neenah"
"18060","Blazon Red","mp16091","#870000","135","0","0","0.0","100.0","26.47","0.0","100.0","100.0","47.06","ColorNerd","neenah"
"18061","Boticelli","mp4897","#A80263","168","2","99","324.94","97.65","33.33","0.0","98.81","41.07","34.12","ColorNerd","neenah"
"18062","Bouquet","mp8856","#A57086","165","112","134","335.09","22.75","54.31","0.0","32.12","18.79","35.29","ColorNerd","neenah"
"18063","Brick Pink","mp1006","#E5B3A8","229","179","168","10.82","53.98","77.84","0.0","21.83","26.64","10.2","ColorNerd","neenah"
"18064","Burgundy Bash","mp3646","#8C0000","140","0","0","0.0","100.0","27.45","0.0","100.0","100.0","45.1","ColorNerd","neenah"
"18065","Butte Force Tan","mp2728","#D39A82","211","154","130","17.78","47.93","66.86","0.0","27.01","38.39","17.25","ColorNerd","neenah"
"18066","Campbells Soup Red","mp10252","#B93B3E","185","59","62","358.57","51.64","47.84","0.0","68.11","66.49","27.45","ColorNerd","neenah"
"18067","Candystriper","mp9270","#DC5A5A","220","90","90","0.0","65.0","60.78","0.0","59.09","59.09","13.73","ColorNerd","neenah"
"18068","Canyon Coral","mp4349","#E48B5D","228","139","93","20.44","71.43","62.94","0.0","39.04","59.21","10.59","ColorNerd","neenah"
"18069","Caribbean Sunset","mp7424","#CA96AC","202","150","172","334.62","32.91","69.02","0.0","25.74","14.85","20.78","ColorNerd","neenah"
"18070","Carmolito","mp8698","#B45144","180","81","68","6.96","45.16","48.63","0.0","55.0","62.22","29.41","ColorNerd","neenah"
"18071","Carnegie Brick","mp4417","#A54C43","165","76","67","5.51","42.24","45.49","0.0","53.94","59.39","35.29","ColorNerd","neenah"
"18072","Cartoon Fleshtone","mp1011","#F9D2C8","249","210","200","12.24","80.33","88.04","0.0","15.66","19.68","2.35","ColorNerd","neenah"
"18073","Celosia Bloom","mp9244","#C36C4B","195","108","75","16.5","50.0","52.94","0.0","44.62","61.54","23.53","ColorNerd","neenah"
"18074","Charade Pink","mp1740","#E78D8E","231","141","142","359.33","65.22","72.94","0.0","38.96","38.53","9.41","ColorNerd","neenah"
"18075","Chili Powder","mp6290","#C35445","195","84","69","7.14","51.22","51.76","0.0","56.92","64.62","23.53","ColorNerd","neenah"
"18076","Chinese Pagoda","mp6893","#D8414E","216","65","78","354.83","65.94","55.1","0.0","69.91","63.89","15.29","ColorNerd","neenah"
"18077","Chinese Red","mp10843","#F04E40","240","78","64","4.77","85.44","59.61","0.0","67.5","73.33","5.88","ColorNerd","neenah"
"18078","Cinco De Mayo","mp7350","#C86B6C","200","107","108","359.35","45.81","60.2","0.0","46.5","46.0","21.57","ColorNerd","neenah"
"18079","Claret Jug","mp10658","#7E2642","126","38","66","340.91","53.66","32.16","0.0","69.84","47.62","50.59","ColorNerd","neenah"
"18080","Colonial Red","mp15967","#752332","117","35","50","349.02","53.95","29.8","0.0","70.09","57.26","54.12","ColorNerd","neenah"
"18081","Combine Red","mp15351","#C31427","195","20","39","353.49","81.4","42.16","0.0","89.74","80.0","23.53","ColorNerd","neenah"
"18082","Conch Shell","mp10588","#E8AF8E","232","175","142","22.0","66.18","73.33","0.0","24.57","38.79","9.02","ColorNerd","neenah"
"18083","Copa Coral","mp9214","#E28E6B","226","142","107","17.65","67.23","65.29","0.0","37.17","52.65","11.37","ColorNerd","neenah"
"18084","Coral Necklace","mp859","#E27676","226","118","118","0.0","65.06","67.45","0.0","47.79","47.79","11.37","ColorNerd","neenah"
"18085","Cordoba Red","mp671","#813D48","129","61","72","350.29","35.79","37.25","0.0","52.71","44.19","49.41","ColorNerd","neenah"
"18086","Country Redwood","mp7693","#9A4643","154","70","67","2.07","39.37","43.33","0.0","54.55","56.49","39.61","ColorNerd","neenah"
"18087","Crabapple","mp5094","#E88768","232","135","104","14.53","73.56","65.88","0.0","41.81","55.17","9.02","ColorNerd","neenah"
"18088","Cranberry","mp273","#C4076E","196","7","110","327.3","93.1","39.8","0.0","96.43","43.88","23.14","ColorNerd","neenah"
"18089","Dark Tatar Red","mp14402","#823D3F","130","61","63","358.26","36.13","37.45","0.0","53.08","51.54","49.02","ColorNerd","neenah"
"18090","Davies Crest Red","mp1126","#800000","128","0","0","0.0","100.0","25.1","0.0","100.0","100.0","49.8","ColorNerd","neenah"
"18091","Deep Cerise","mp4870","#D44C62","212","76","98","350.29","61.26","56.47","0.0","64.15","53.77","16.86","ColorNerd","neenah"
"18092","Deep Russet","mp5462","#AF5641","175","86","65","11.45","45.83","47.06","0.0","50.86","62.86","31.37","ColorNerd","neenah"
"18093","Deepwater Coral","mp216","#E36C6C","227","108","108","0.0","68.0","65.69","0.0","52.42","52.42","10.98","ColorNerd","neenah"
"18094","Dollar General Red","mp11387","#D23746","210","55","70","354.19","63.27","51.96","0.0","73.81","66.67","17.65","ColorNerd","neenah"
"18095","Egyptian Rust","mp4574","#C8644C","200","100","76","11.61","52.99","54.12","0.0","50.0","62.0","21.57","ColorNerd","neenah"
"18096","Elderberry Wine","mp14062","#9A3748","154","55","72","349.7","47.37","40.98","0.0","64.29","53.25","39.61","ColorNerd","neenah"
"18097","Ember Red","mp4631","#AA5153","170","81","83","358.65","35.46","49.22","0.0","52.35","51.18","33.33","ColorNerd","neenah"
"18098","Engine Orange","mp8528","#E4693D","228","105","61","15.81","75.57","56.67","0.0","53.95","73.25","10.59","ColorNerd","neenah"
"18099","Enzo Red","mp8514","#C3001E","195","0","30","350.77","100.0","38.24","0.0","100.0","84.62","23.53","ColorNerd","neenah"
"18100","Equestrian Purple","mp14720","#B16595","177","101","149","322.11","32.76","54.51","0.0","42.94","15.82","30.59","ColorNerd","neenah"
"18101","Escarlate","mp860","#DA5D63","218","93","99","357.12","62.81","60.98","0.0","57.34","54.59","14.51","ColorNerd","neenah"
"18102","Esprit Red","mp10256","#B92223","185","34","35","359.6","68.95","42.94","0.0","81.62","81.08","27.45","ColorNerd","neenah"
"18103","Essence Of Mauve","mp688","#DCC4BE","220","196","190","12.0","30.0","80.39","0.0","10.91","13.64","13.73","ColorNerd","neenah"
"18104","Fan Coral","mp7268","#EA8566","234","133","102","14.09","75.86","65.88","0.0","43.16","56.41","8.24","ColorNerd","neenah"
"18105","Fashion Pink","mp12665","#C53E56","197","62","86","349.33","53.78","50.78","0.0","68.53","56.35","22.75","ColorNerd","neenah"
"18106","Fiesta Red","mp10338","#CD221E","205","34","30","1.37","74.47","46.08","0.0","83.41","85.37","19.61","ColorNerd","neenah"
"18107","Fire Coral","mp8096","#BA635C","186","99","92","4.47","40.52","54.51","0.0","46.77","50.54","27.06","ColorNerd","neenah"
"18108","Firebreathing Red","mp15026","#FB0000","251","0","0","0.0","100.0","49.22","0.0","100.0","100.0","1.57","ColorNerd","neenah"
"18109","Flash Red","mp12019","#B22223","178","34","35","359.58","67.92","41.57","0.0","80.9","80.34","30.2","ColorNerd","neenah"
"18110","Flexi-Flyer Red","mp8937","#B43B40","180","59","64","357.52","50.63","46.86","0.0","67.22","64.44","29.41","ColorNerd","neenah"
"18111","Floribunda Red","mp25001","#C53E56","197","62","86","349.33","53.78","50.78","0.0","68.53","56.35","22.75","ColorNerd","neenah"
"18112","Ford Tractor Red","mp12009","#800000","128","0","0","0.0","100.0","25.1","0.0","100.0","100.0","49.8","ColorNerd","neenah"
"18113","Foxborough Brick","mp9252","#C86B5A","200","107","90","9.27","50.0","56.86","0.0","46.5","55.0","21.57","ColorNerd","neenah"
"18114","French Magenta","mp11237","#B62E75","182","46","117","328.68","59.65","44.71","0.0","74.73","35.71","28.63","ColorNerd","neenah"
"18115","Fuschia Red","mp5122","#BD066A","189","6","106","327.21","93.85","38.24","0.0","96.83","43.92","25.88","ColorNerd","neenah"
"18116","Giana Zinfandel","mp11798","#6B2B42","107","43","66","338.44","42.67","29.41","0.0","59.81","38.32","58.04","ColorNerd","neenah"
"18117","Goji Berry","mp13183","#9E075A","158","7","90","327.02","91.52","32.35","0.0","95.57","43.04","38.04","ColorNerd","neenah"
"18118","Grapejuice","mp878","#781A4B","120","26","75","328.72","64.38","28.63","0.0","78.33","37.5","52.94","ColorNerd","neenah"
"18119","Grapesicle","mp3382","#CAA0AF","202","160","175","338.57","28.38","70.98","0.0","20.79","13.37","20.78","ColorNerd","neenah"
"18120","Gravely Tractor Red","mp10844","#CD2222","205","34","34","0.0","71.55","46.86","0.0","83.41","83.41","19.61","ColorNerd","neenah"
"18121","Gryffindor Red","mp10254","#CD373C","205","55","60","358.0","60.0","50.98","0.0","73.17","70.73","19.61","ColorNerd","neenah"
"18122","Habanero Pepper","mp7163","#DD5952","221","89","82","3.02","67.15","59.41","0.0","59.73","62.9","13.33","ColorNerd","neenah"
"18123","Hint Of Copper","mp13310","#E58A62","229","138","98","18.32","71.58","64.12","0.0","39.74","57.21","10.2","ColorNerd","neenah"
