"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"5166","Anjou","AF-425","#C8B77A","200","183","122","46.92","41.49","63.14","0.0","8.5","39.0","21.57","ColorNerd","benjamin-moore"
"5167","Wasabi","AF-430","#B5A95D","181","169","93","51.82","37.29","53.73","0.0","6.63","48.62","29.02","ColorNerd","benjamin-moore"
"5168","Spa","AF-435","#D6D4B9","214","212","185","55.86","26.13","78.24","0.0","0.93","13.55","16.08","ColorNerd","benjamin-moore"
"5169","Urban","AF-440","#B2B697","178","182","151","67.74","17.51","65.29","2.2","0.0","17.03","28.63","ColorNerd","benjamin-moore"
"5170","Aventurine","AF-445","#989D79","152","157","121","68.33","15.52","54.51","3.18","0.0","22.93","38.43","ColorNerd","benjamin-moore"
"5171","Seedling","AF-450","#A4B793","164","183","147","91.67","20.0","64.71","10.38","0.0","19.67","28.24","ColorNerd","benjamin-moore"
"5172","Croquet","AF-455","#B3B7A0","179","183","160","70.43","13.77","67.25","2.19","0.0","12.57","28.24","ColorNerd","benjamin-moore"
"5173","Jojoba","AF-460","#868B75","134","139","117","73.64","8.66","50.2","3.6","0.0","15.83","45.49","ColorNerd","benjamin-moore"
"5174","Wind","AF-465","#C8CBB7","200","203","183","69.0","16.13","75.69","1.48","0.0","9.85","20.39","ColorNerd","benjamin-moore"
"5175","Flora","AF-470","#A4AD9F","164","173","159","98.57","7.87","65.1","5.2","0.0","8.09","32.16","ColorNerd","benjamin-moore"
"5176","Lush","AF-475","#748172","116","129","114","112.0","6.17","47.65","10.08","0.0","11.63","49.41","ColorNerd","benjamin-moore"
"5177","Boreal","AF-480","#54604F","84","96","79","102.35","9.71","34.31","12.5","0.0","17.71","62.35","ColorNerd","benjamin-moore"
"5178","Crystalline","AF-485","#CAD5C9","202","213","201","115.0","12.5","81.18","5.16","0.0","5.63","16.47","ColorNerd","benjamin-moore"
"5179","Tranquility","AF-490","#BCC4BC","188","196","188","120.0","6.35","75.29","4.08","0.0","4.08","23.14","ColorNerd","benjamin-moore"
"5180","Azores","AF-495","#8AA199","138","161","153","159.13","10.9","58.63","14.29","0.0","4.97","36.86","ColorNerd","benjamin-moore"
"5181","Atmospheric","AF-500","#899E9B","137","158","155","171.43","9.77","57.84","13.29","0.0","1.9","38.04","ColorNerd","benjamin-moore"
"5182","Blue","AF-505","#6F898E","111","137","142","189.68","12.25","49.61","21.83","3.52","0.0","44.31","ColorNerd","benjamin-moore"
"5183","Dragonfly","AF-510","#3E625F","62","98","95","175.0","22.5","31.37","36.73","0.0","3.06","61.57","ColorNerd","benjamin-moore"
"5184","Exhale","AF-515","#A0B9C2","160","185","194","195.88","21.79","69.41","17.53","4.64","0.0","23.92","ColorNerd","benjamin-moore"
"5185","Schooner","AF-520","#537788","83","119","136","199.25","24.2","42.94","38.97","12.5","0.0","46.67","ColorNerd","benjamin-moore"
"5186","Fiji","AF-525","#4F8093","79","128","147","196.76","30.09","44.31","46.26","12.93","0.0","42.35","ColorNerd","benjamin-moore"
"5187","Lucerne","AF-530","#3B657E","59","101","126","202.39","36.22","36.27","53.17","19.84","0.0","50.59","ColorNerd","benjamin-moore"
"5188","Serenata","AF-535","#ACC2CD","172","194","205","200.0","24.81","73.92","16.1","5.37","0.0","19.61","ColorNerd","benjamin-moore"
"5189","Constellation","AF-540","#D6E2E4","214","226","228","188.57","20.59","86.67","6.14","0.88","0.0","10.59","ColorNerd","benjamin-moore"
"5190","Solitude","AF-545","#A4AFB5","164","175","181","201.18","10.3","67.65","9.39","3.31","0.0","29.02","ColorNerd","benjamin-moore"
