"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"9880","DIC 2109s*","2109s","#CCE7C4","204","231","196","106.29","42.17","83.73","11.69","0.0","15.15","9.41","ColorNerd","dic"
"9881","DIC 2110s","2110s","#E1E3C2","225","227","194","63.64","37.08","82.55","0.88","0.0","14.54","10.98","ColorNerd","dic"
"9882","DIC 2111s","2111s","#D9DBC2","217","219","194","64.8","25.77","80.98","0.91","0.0","11.42","14.12","ColorNerd","dic"
"9883","DIC 2112s","2112s","#DAE8D8","218","232","216","112.5","25.81","87.84","6.03","0.0","6.9","9.02","ColorNerd","dic"
"9884","DIC 2113s*","2113s","#D3E1C7","211","225","199","92.31","30.23","83.14","6.22","0.0","11.56","11.76","ColorNerd","dic"
"9885","DIC 2114s*","2114s","#D9E8CA","217","232","202","90.0","39.47","85.1","6.47","0.0","12.93","9.02","ColorNerd","dic"
"9886","DIC 2115s*","2115s","#D4E7CE","212","231","206","105.6","34.25","85.69","8.23","0.0","10.82","9.41","ColorNerd","dic"
"9887","DIC 2116s*","2116s","#C8E4D3","200","228","211","143.57","34.15","83.92","12.28","0.0","7.46","10.59","ColorNerd","dic"
"9888","DIC 2117s*","2117s","#BBE2CF","187","226","207","150.77","40.21","80.98","17.26","0.0","8.41","11.37","ColorNerd","dic"
"9889","DIC 2118s*","2118s","#ABD8B5","171","216","181","133.33","36.59","75.88","20.83","0.0","16.2","15.29","ColorNerd","dic"
"9890","DIC 2119s*","2119s","#B2DCAC","178","220","172","112.5","40.68","76.86","19.09","0.0","21.82","13.73","ColorNerd","dic"
"9891","DIC 2120s*","2120s","#A6D8AE","166","216","174","129.6","39.06","74.9","23.15","0.0","19.44","15.29","ColorNerd","dic"
"9892","DIC 2121s*","2121s","#94D09B","148","208","155","127.0","38.96","69.8","28.85","0.0","25.48","18.43","ColorNerd","dic"
"9893","DIC 2122s*","2122s","#8BD1A7","139","209","167","144.0","43.21","68.24","33.49","0.0","20.1","18.04","ColorNerd","dic"
"9894","DIC 2123s*","2123s","#94D3B3","148","211","179","149.52","41.72","70.39","29.86","0.0","15.17","17.25","ColorNerd","dic"
"9895","DIC 2124s*","2124s","#7CCAA0","124","202","160","147.69","42.39","63.92","38.61","0.0","20.79","20.78","ColorNerd","dic"
"9896","DIC 2125s*","2125s","#68BA9B","104","186","155","157.32","37.27","56.86","44.09","0.0","16.67","27.06","ColorNerd","dic"
"9897","DIC 2126s*","2126s","#48C8AA","72","200","170","165.94","53.78","53.33","64.0","0.0","15.0","21.57","ColorNerd","dic"
"9898","DIC 2127s*","2127s","#1EBC96","30","188","150","165.57","72.48","42.75","84.04","0.0","20.21","26.27","ColorNerd","dic"
"9899","DIC 2128s*","2128s","#1FBFA0","31","191","160","168.38","72.07","43.53","83.77","0.0","16.23","25.1","ColorNerd","dic"
"9900","DIC 2129s*","2129s","#50BDA5","80","189","165","166.79","45.23","52.75","57.67","0.0","12.7","25.88","ColorNerd","dic"
"9901","DIC 2130s*","2130s","#00BBA7","0","187","167","173.58","100.0","36.67","100.0","0.0","10.7","26.67","ColorNerd","dic"
"9902","DIC 2131s*","2131s","#00C8BD","0","200","189","176.7","100.0","39.22","100.0","0.0","5.5","21.57","ColorNerd","dic"
"9903","DIC 2132s*","2132s","#33CEBC","51","206","188","173.03","61.26","50.39","75.24","0.0","8.74","19.22","ColorNerd","dic"
"9904","DIC 2133s*","2133s","#5ACCBC","90","204","188","171.58","52.78","57.65","55.88","0.0","7.84","20.0","ColorNerd","dic"
"9905","DIC 2134s*","2134s","#80CBB6","128","203","182","163.2","41.9","64.9","36.95","0.0","10.34","20.39","ColorNerd","dic"
"9906","DIC 2135s*","2135s","#68D6C5","104","214","197","170.73","57.29","62.35","51.4","0.0","7.94","16.08","ColorNerd","dic"
"9907","DIC 2136s*","2136s","#7ED9CB","126","217","203","170.77","54.49","67.25","41.94","0.0","6.45","14.9","ColorNerd","dic"
"9908","DIC 2137s*","2137s","#AEE2D6","174","226","214","166.15","47.27","78.43","23.01","0.0","5.31","11.37","ColorNerd","dic"
"9909","DIC 2138s*","2138s","#C0E4DA","192","228","218","163.33","40.0","82.35","15.79","0.0","4.39","10.59","ColorNerd","dic"
"9910","DIC 2139s","2139s","#D6E7DF","214","231","223","151.76","26.15","87.25","7.36","0.0","3.46","9.41","ColorNerd","dic"
"9911","DIC 2140s*","2140s","#CCE5DD","204","229","221","160.8","32.47","84.9","10.92","0.0","3.49","10.2","ColorNerd","dic"
"9912","DIC 2141s*","2141s","#C5E4DB","197","228","219","162.58","36.47","83.33","13.6","0.0","3.95","10.59","ColorNerd","dic"
"9913","DIC 2142s*","2142s","#86D9D0","134","217","208","173.49","52.2","68.82","38.25","0.0","4.15","14.9","ColorNerd","dic"
"9914","DIC 2143s*","2143s","#6FD6CC","111","214","204","174.17","55.68","63.73","48.13","0.0","4.67","16.08","ColorNerd","dic"
"9915","DIC 2144s*","2144s","#66D4CA","102","212","202","174.55","56.12","61.57","51.89","0.0","4.72","16.86","ColorNerd","dic"
"9916","DIC 2145s","2145s","#7DC4B3","125","196","179","165.63","37.57","62.94","36.22","0.0","8.67","23.14","ColorNerd","dic"
"9917","DIC 2146s","2146s","#74C4B2","116","196","178","166.5","40.4","61.18","40.82","0.0","9.18","23.14","ColorNerd","dic"
"9918","DIC 2147s","2147s","#84C2BB","132","194","187","173.23","33.7","63.92","31.96","0.0","3.61","23.92","ColorNerd","dic"
"9919","DIC 2148s","2148s","#6AB7B2","106","183","178","176.1","34.84","56.67","42.08","0.0","2.73","28.24","ColorNerd","dic"
"9920","DIC 2149s","2149s","#94C5C2","148","197","194","176.33","29.7","67.65","24.87","0.0","1.52","22.75","ColorNerd","dic"
"9921","DIC 2150s","2150s","#62C1C3","98","193","195","181.24","44.7","57.45","49.74","1.03","0.0","23.53","ColorNerd","dic"
"9922","DIC 2151s*","2151s","#3FBABD","63","186","189","181.43","50.0","49.41","66.67","1.59","0.0","25.88","ColorNerd","dic"
"9923","DIC 2152s*","2152s","#7BCCCF","123","204","207","182.14","46.67","64.71","40.58","1.45","0.0","18.82","ColorNerd","dic"
"9924","DIC 2153s*","2153s","#94D4D5","148","212","213","180.92","43.62","70.78","30.52","0.47","0.0","16.47","ColorNerd","dic"
"9925","DIC 2154s*","2154s","#AACFCC","170","207","204","175.14","27.82","73.92","17.87","0.0","1.45","18.82","ColorNerd","dic"
"9926","DIC 2155s","2155s","#BED4D1","190","212","209","171.82","20.37","78.82","10.38","0.0","1.42","16.86","ColorNerd","dic"
"9927","DIC 2156s","2156s","#CDE2DD","205","226","221","165.71","26.58","84.51","9.29","0.0","2.21","11.37","ColorNerd","dic"
"9928","DIC 2157s*","2157s","#C8E2E0","200","226","224","175.38","30.95","83.53","11.5","0.0","0.88","11.37","ColorNerd","dic"
"9929","DIC 2158s*","2158s","#B8DEDE","184","222","222","180.0","36.54","79.61","17.12","0.0","0.0","12.94","ColorNerd","dic"
"9930","DIC 2159s*","2159s","#A5D5D6","165","213","214","181.22","37.4","74.31","22.9","0.47","0.0","16.08","ColorNerd","dic"
"9931","DIC 2160s","2160s","#77C3CF","119","195","207","188.18","47.83","63.92","42.51","5.8","0.0","18.82","ColorNerd","dic"
"9932","DIC 2161s*","2161s","#7CCFDA","124","207","218","187.02","55.95","67.06","43.12","5.05","0.0","14.51","ColorNerd","dic"
"9933","DIC 2162s*","2162s","#68C5CF","104","197","207","185.83","51.76","60.98","49.76","4.83","0.0","18.82","ColorNerd","dic"
"9934","DIC 2163s*","2163s","#40B5C8","64","181","200","188.38","55.28","51.76","68.0","9.5","0.0","21.57","ColorNerd","dic"
